1862 0
-4	5	4	9.023295	0.3735448	1
-4	5	5	8.855622	0.3643284	1
-4	5	7	29.57081	0.5800309	1
-4	5	8	20.67691	0.438589	1
-4	5	9	7.823534	0.5778508	1
-4	5	14	7.434232	0.6137337	1
-4	5	16	15.89707	0.8114274	1
-4	6	1	22.28334	0.5056326	1
-4	6	2	8.317072	0.3421954	1
-4	6	3	17.69554	0.5711563	1
-4	6	7	15.13275	0.572419	0
-4	6	8	22.84786	0.4617932	1
-4	6	9	11.57155	0.3074313	1
-4	6	10	21.10575	0.4219762	1
-4	6	11	23.66764	0.3401795	1
-4	6	12	8.736624	0.3119513	1
-4	6	13	19.18678	0.4716643	1
-4	6	15	17.7937	0.5445464	1
-4	7	1	13.52149	0.4550152	1
-4	7	5	7.208747	0.5179302	1
-4	7	6	9.871095	0.5887263	0
-4	7	7	13.22278	0.5084775	1
-4	7	8	9.994449	0.42246	1
-4	7	9	16.24924	0.5546961	1
-4	7	10	21.50323	0.5556972	0
-4	7	11	22.55281	0.7529426	1
-4	8	1	13.93463	0.5079204	1
-4	8	3	7.356433	0.5141761	1
-4	8	5	15.2332	0.6429371	1
-4	8	6	11.91439	0.6222815	1
-4	8	7	14.46458	0.5357071	1
-4	8	8	10.43248	0.7139292	1
-4	8	9	10.78032	0.457749	1
-4	8	10	19.31397	0.6204366	1
-4	8	11	18.99634	0.6364021	1
-4	9	2	14.30497	0.615844	1
-4	9	8	11.79041	0.3909213	1
-4	9	9	9.602222	0.409927	1
-4	10	1	20.23324	0.675461	1
-3	0	1	33.52483	0.7976277	1
-3	0	3	61.60186	1.435915	1
-3	0	4	87.46197	2.034077	0
-3	0	5	88.66077	2.062395	1
-3	0	8	43.50166	1.026472	1
-3	0	9	11.29424	0.3433108	1
-3	0	10	27.15013	0.658369	1
-3	0	12	50.30194	1.055399	1
-3	0	13	15.51406	0.5126649	0
-3	0	14	12.21064	0.4005108	1
-3	0	15	3.350387	1.275382	1
-3	0	16	20.8061	0.5862972	1
-3	0	17	12.10881	0.5203509	1
-3	0	18	17.19373	0.8600451	1
-3	1	1	26.89098	0.6491345	1
-3	1	2	16.84494	0.6043611	1
-3	1	3	38.64849	0.8134876	1
-3	1	4	15.42733	0.361119	1
-3	1	5	19.65777	0.4880862	1
-3	1	6	37.51628	0.6262646	1
-3	1	7	32.80405	0.5529148	0
-3	1	8	15.17393	0.4112429	1
-3	1	9	12.01303	0.3615239	1
-3	1	10	22.57821	0.4583669	1
-3	1	11	34.92161	0.5735667	1
-3	1	12	11.08243	0.433784	1
-3	1	13	37.3261	0.6595023	1
-3	1	14	8.044052	0.4837534	1
-3	1	15	15.00278	0.42244	1
-3	1	16	15.17115	0.4323833	1
-3	1	17	7.936442	0.6700105	1
-3	1	18	16.60053	0.7874022	1
-3	2	1	21.24216	0.6085761	1
-3	2	2	25.14429	0.8639916	1
-3	2	3	59.9262	1.05385	1
-3	2	4	27.97186	0.5988137	0
-3	2	5	25.82721	0.4713178	1
-3	2	6	36.29516	0.6071378	1
-3	2	7	10.55712	0.2789072	1
-3	2	8	44.11745	0.7191439	1
-3	2	9	25.79531	0.4411811	1
-3	2	10	14.09217	0.4700084	1
-3	2	11	11.02983	0.3388349	1
-3	2	12	48.29128	0.7234174	1
-3	2	13	15.38828	0.3554884	1
-3	2	14	10.91597	0.3351422	1
-3	2	15	19.47159	0.4164281	0
-3	2	16	19.76686	0.5136919	1
-3	2	17	19.64459	0.4950918	1
-3	2	18	9.671436	0.7948341	1
-3	3	1	14.12926	0.3845387	1
-3	3	2	9.989891	0.4103465	1
-3	3	3	22.16065	0.7646248	0
-3	3	4	38.73299	0.7437593	1
-3	3	5	8.818704	0.2882133	1
-3	3	6	72.40852	1.191693	1
-3	3	7	36.91446	0.6049985	1
-3	3	8	19.28156	0.5517501	1
-3	3	9	22.62216	0.458243	1
-3	3	10	15.39702	0.3369611	1
-3	3	11	14.11869	0.5518786	1
-3	3	12	13.65356	0.4772286	1
-3	3	13	11.44573	0.3533582	1
-3	3	14	19.11781	0.3986504	1
-3	3	15	11.70098	0.3593908	1
-3	3	16	9.68062	0.7206209	1
-3	3	18	12.5383	0.5044658	1
